order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,cancellation_reason,ai_cancel_flag,recoverable_flag,intervention_attempted_by_navedas,intervention_success,recovery_rate_flag,revenue_lost_before_ai_only,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,intervention_failure_reason,customer_state,payment_auth_status,shopify_id,governance_tier,refund_type,month
ORD-800642,2025-06-03,Medium,2790.0,3.0,8370.0,0.29918274289702257,Stock Sync Delay,1,0,0,0,0,8370.0,0.0,0.0,2504.159558048079,2504.159558048079,0.0,0.0,0.0,Not Recoverable,MD,Pending,#800642,None,N/A,2025-06
ORD-800643,2025-03-28,Medium,2237.0,3.0,6711.0,0.3183051912552413,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#800643,None,N/A,2025-03
ORD-800644,2025-05-19,Low,2988.0,3.0,8964.0,0.41168859532665575,AI Logic Gap - SKU Mapping,1,0,0,0,0,8964.0,0.0,0.0,3690.376568508142,3690.376568508142,0.0,0.0,0.0,Not Recoverable,VA,Pending,#800644,None,N/A,2025-05
ORD-800645,2025-03-01,Medium,3030.0,1.0,3030.0,0.4042478626650221,Payment Expired,1,1,1,1,1,3030.0,3030.0,0.0,1224.871023875017,0.0,1224.871023875017,25.0,1199.871023875017,None,MI,Expired,#800645,Human,Partial,2025-03
ORD-800646,2025-03-24,Medium,1260.0,4.0,5040.0,0.2894991137606564,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MO,Authorized,#800646,None,N/A,2025-03
ORD-800647,2025-04-07,High,191.0,4.0,764.0,0.27224849680062263,Payment Expired,1,0,0,0,0,764.0,0.0,0.0,207.99785155567568,207.99785155567568,0.0,0.0,0.0,Not Recoverable,MO,Expired,#800647,None,N/A,2025-04
ORD-800648,2025-06-22,High,1244.0,4.0,4976.0,0.4892253665249749,Payment Expired,1,0,0,0,0,4976.0,0.0,0.0,2434.385423828275,2434.385423828275,0.0,0.0,0.0,Not Recoverable,TX,Expired,#800648,None,N/A,2025-06
ORD-800649,2025-06-02,High,551.0,4.0,2204.0,0.2324531681867283,Payment Expired,1,0,0,0,0,2204.0,0.0,0.0,512.3267826835491,512.3267826835491,0.0,0.0,0.0,Not Recoverable,TN,Expired,#800649,None,N/A,2025-06
ORD-800650,2025-03-30,Medium,1889.0,4.0,7556.0,0.37948799442032466,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,CA,Authorized,#800650,None,N/A,2025-03
ORD-800651,2025-04-28,Medium,555.0,3.0,1665.0,0.38219630596624665,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MA,Authorized,#800651,None,N/A,2025-04
ORD-800652,2025-02-06,High,3230.0,1.0,3230.0,0.4009478823840676,Stock Sync Delay,1,1,1,1,1,3230.0,3230.0,0.0,1295.0616601005383,0.0,1295.0616601005383,25.0,1270.0616601005383,None,OH,Pending,#800652,Human,Partial,2025-02
ORD-800653,2025-05-25,Medium,2127.0,2.0,4254.0,0.5099775405674976,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#800653,None,N/A,2025-05
ORD-800654,2025-04-10,High,922.0,1.0,922.0,0.4183698790331687,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800654,None,N/A,2025-04
ORD-800655,2025-04-06,High,3228.0,1.0,3228.0,0.5407718181868082,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IL,Authorized,#800655,None,N/A,2025-04
ORD-800656,2025-05-18,High,2705.0,4.0,10820.0,0.5049735791720547,AI Logic Gap - SKU Mapping,1,1,1,1,1,10820.0,10820.0,0.0,5463.814126641631,0.0,5463.814126641631,25.0,5438.814126641631,None,NY,Pending,#800656,Human,Partial,2025-05
ORD-800657,2025-04-24,Medium,1560.0,4.0,6240.0,0.27515909082052403,Vendor Split Possible,1,1,1,1,1,6240.0,6240.0,0.0,1716.9927267200699,0.0,1716.9927267200699,25.0,1691.9927267200699,None,VA,Pending,#800657,Human,Split Fulfillment,2025-04
ORD-800658,2025-01-14,High,555.0,3.0,1665.0,0.28441415857885544,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IN,Authorized,#800658,None,N/A,2025-01
ORD-800659,2025-02-21,High,1236.0,3.0,3708.0,0.32067094757030973,AI Logic Gap - SKU Mapping,1,1,1,1,1,3708.0,3708.0,0.0,1189.0478735907084,0.0,1189.0478735907084,25.0,1164.0478735907084,None,NY,Pending,#800659,Human,Partial,2025-02
ORD-800660,2025-02-01,Medium,2064.0,1.0,2064.0,0.337030045278046,Stock Sync Delay,1,0,0,0,0,2064.0,0.0,0.0,695.6300134538869,695.6300134538869,0.0,0.0,0.0,Not Recoverable,GA,Pending,#800660,None,N/A,2025-02
ORD-800661,2025-05-13,Medium,2692.0,1.0,2692.0,0.3935482921076935,Vendor Split Possible,1,1,1,1,1,2692.0,2692.0,0.0,1059.4320023539108,0.0,1059.4320023539108,15.0,1044.4320023539108,None,NJ,Pending,#800661,Auto,Split Fulfillment,2025-05
ORD-800662,2025-01-07,Medium,953.0,4.0,3812.0,0.28137942151371864,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IL,Authorized,#800662,None,N/A,2025-01
ORD-800663,2025-02-06,High,2611.0,2.0,5222.0,0.277820813389818,Payment Expired,1,0,0,0,0,5222.0,0.0,0.0,1450.7802875216296,1450.7802875216296,0.0,0.0,0.0,Not Recoverable,MO,Expired,#800663,None,N/A,2025-02
ORD-800664,2025-04-18,Medium,1025.0,3.0,3075.0,0.33348648507882783,Vendor Split Possible,1,1,1,1,1,3075.0,3075.0,0.0,1025.4709416173955,0.0,1025.4709416173955,25.0,1000.4709416173955,None,VA,Pending,#800664,Human,Split Fulfillment,2025-04
ORD-800665,2025-05-06,High,901.0,2.0,1802.0,0.4352080896244632,Vendor Split Possible,1,1,1,1,1,1802.0,1802.0,0.0,784.2449775032827,0.0,784.2449775032827,25.0,759.2449775032827,None,NJ,Pending,#800665,Human,Split Fulfillment,2025-05
ORD-800666,2025-04-01,High,1592.0,1.0,1592.0,0.4408439645836659,Payment Expired,1,0,0,0,0,1592.0,0.0,0.0,701.8235916171961,701.8235916171961,0.0,0.0,0.0,Not Recoverable,NY,Expired,#800666,None,N/A,2025-04
ORD-800667,2025-06-04,Medium,604.0,4.0,2416.0,0.5416408590141014,AI Logic Gap - SKU Mapping,1,1,1,1,1,2416.0,2416.0,0.0,1308.604315378069,0.0,1308.604315378069,25.0,1283.604315378069,None,TX,Pending,#800667,Human,Partial,2025-06
ORD-800668,2025-06-15,Medium,1446.0,4.0,5784.0,0.27084540187263495,Payment Expired,1,0,0,0,0,5784.0,0.0,0.0,1566.5698044313206,1566.5698044313206,0.0,0.0,0.0,Not Recoverable,FL,Expired,#800668,None,N/A,2025-06
ORD-800669,2025-01-24,Low,1284.0,3.0,3852.0,0.3375007031499433,Vendor Split Possible,1,0,0,0,0,3852.0,0.0,0.0,1300.0527085335816,1300.0527085335816,0.0,0.0,0.0,Not Recoverable,CA,Pending,#800669,None,N/A,2025-01
ORD-800670,2025-06-21,Low,1016.0,2.0,2032.0,0.5376371242786713,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#800670,None,N/A,2025-06
ORD-800671,2025-04-21,High,2725.0,3.0,8175.0,0.44150305993294325,AI Logic Gap - SKU Mapping,1,0,0,0,0,8175.0,0.0,0.0,3609.2875149518113,3609.2875149518113,0.0,0.0,0.0,Not Recoverable,MO,Pending,#800671,None,N/A,2025-04
ORD-800672,2025-04-25,High,1194.0,4.0,4776.0,0.40729748368770674,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800672,None,N/A,2025-04
ORD-800673,2025-01-18,Low,2447.0,3.0,7341.0,0.38887611799047145,AI Logic Gap - SKU Mapping,1,0,0,0,0,7341.0,0.0,0.0,2854.7395821680507,2854.7395821680507,0.0,0.0,0.0,Not Recoverable,IL,Pending,#800673,None,N/A,2025-01
ORD-800674,2025-04-22,High,2534.0,2.0,5068.0,0.22642863304768981,Stock Sync Delay,1,1,1,1,1,5068.0,5068.0,0.0,1147.540312285692,0.0,1147.540312285692,25.0,1122.540312285692,None,FL,Pending,#800674,Human,Partial,2025-04
ORD-800675,2025-05-11,Medium,2347.0,2.0,4694.0,0.5126808330855687,AI Logic Gap - SKU Mapping,1,1,1,0,0,4694.0,0.0,4694.0,2406.523830503659,2406.523830503659,0.0,25.0,-25.0,Vendor SLA Delay,NJ,Pending,#800675,Human,Partial,2025-05
ORD-800676,2025-04-15,Medium,979.0,3.0,2937.0,0.4189268253952877,AI Logic Gap - SKU Mapping,1,1,1,1,1,2937.0,2937.0,0.0,1230.38808618596,0.0,1230.38808618596,25.0,1205.38808618596,None,TN,Pending,#800676,Human,Partial,2025-04
ORD-800677,2025-01-16,Medium,2911.0,2.0,5822.0,0.400083592774812,AI Logic Gap - SKU Mapping,1,1,1,1,1,5822.0,5822.0,0.0,2329.2866771349554,0.0,2329.2866771349554,25.0,2304.2866771349554,None,TN,Pending,#800677,Human,Partial,2025-01
ORD-800678,2025-04-05,High,866.0,3.0,2598.0,0.3888251201626449,Vendor Split Possible,1,0,0,0,0,2598.0,0.0,0.0,1010.1676621825515,1010.1676621825515,0.0,0.0,0.0,Not Recoverable,NJ,Pending,#800678,None,N/A,2025-04
ORD-800679,2025-06-18,High,1006.0,1.0,1006.0,0.3371699725623891,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#800679,None,N/A,2025-06
ORD-800680,2025-05-11,High,3068.0,1.0,3068.0,0.2891326419763125,Vendor Split Possible,1,1,1,1,1,3068.0,3068.0,0.0,887.0589455833267,0.0,887.0589455833267,25.0,862.0589455833267,None,MI,Pending,#800680,Human,Split Fulfillment,2025-05
ORD-800681,2025-01-25,High,1221.0,4.0,4884.0,0.46436269486706955,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MA,Authorized,#800681,None,N/A,2025-01
ORD-800682,2025-06-22,High,2454.0,2.0,4908.0,0.3783486312165818,Payment Expired,1,1,1,1,1,4908.0,4908.0,0.0,1856.9350820109835,0.0,1856.9350820109835,25.0,1831.9350820109835,None,MO,Expired,#800682,Human,Partial,2025-06
ORD-800683,2025-06-22,Medium,196.0,2.0,392.0,0.2118788363012271,Stock Sync Delay,1,0,0,0,0,392.0,0.0,0.0,83.05650383008103,83.05650383008103,0.0,0.0,0.0,Not Recoverable,TX,Pending,#800683,None,N/A,2025-06
ORD-800684,2025-01-31,Medium,2169.0,3.0,6507.0,0.3396830749202572,Payment Expired,1,1,1,1,1,6507.0,6507.0,0.0,2210.3177685061137,0.0,2210.3177685061137,25.0,2185.3177685061137,None,TN,Expired,#800684,Human,Partial,2025-01
ORD-800685,2025-05-25,High,3047.0,2.0,6094.0,0.5250112733779915,Vendor Split Possible,1,1,1,1,1,6094.0,6094.0,0.0,3199.41869996548,0.0,3199.41869996548,25.0,3174.41869996548,None,MA,Pending,#800685,Human,Split Fulfillment,2025-05
ORD-800686,2025-03-15,High,2495.0,4.0,9980.0,0.330863096539302,AI Logic Gap - SKU Mapping,1,1,1,1,1,9980.0,9980.0,0.0,3302.013703462234,0.0,3302.013703462234,25.0,3277.013703462234,None,IL,Pending,#800686,Human,Partial,2025-03
ORD-800687,2025-04-17,Low,2059.0,1.0,2059.0,0.34463155277395086,Payment Expired,1,1,1,1,1,2059.0,2059.0,0.0,709.5963671615648,0.0,709.5963671615648,15.0,694.5963671615648,None,TX,Expired,#800687,Auto,Partial,2025-04
ORD-800688,2025-03-22,High,2979.0,4.0,11916.0,0.4183863930692625,AI Logic Gap - SKU Mapping,1,1,1,1,1,11916.0,11916.0,0.0,4985.492259813332,0.0,4985.492259813332,25.0,4960.492259813332,None,OH,Pending,#800688,Human,Partial,2025-03
ORD-800689,2025-05-21,High,1078.0,1.0,1078.0,0.48058618133555886,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#800689,None,N/A,2025-05
ORD-800690,2025-06-29,Medium,1349.0,2.0,2698.0,0.4339613911966493,Vendor Split Possible,1,0,0,0,0,2698.0,0.0,0.0,1170.8278334485597,1170.8278334485597,0.0,0.0,0.0,Not Recoverable,NY,Pending,#800690,None,N/A,2025-06
ORD-800691,2025-05-24,High,289.0,3.0,867.0,0.4975191558930313,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#800691,None,N/A,2025-05
ORD-800692,2025-06-17,High,2459.0,4.0,9836.0,0.23988970546424443,Payment Expired,1,1,1,1,1,9836.0,9836.0,0.0,2359.555142946308,0.0,2359.555142946308,25.0,2334.555142946308,None,FL,Expired,#800692,Human,Partial,2025-06
ORD-800693,2025-06-20,High,2545.0,1.0,2545.0,0.5236073936615271,AI Logic Gap - SKU Mapping,1,1,1,1,1,2545.0,2545.0,0.0,1332.5808168685865,0.0,1332.5808168685865,25.0,1307.5808168685865,None,MO,Pending,#800693,Human,Partial,2025-06
ORD-800694,2025-01-17,Low,2642.0,3.0,7926.0,0.5163726763439851,Stock Sync Delay,1,1,1,1,1,7926.0,7926.0,0.0,4092.769832702426,0.0,4092.769832702426,25.0,4067.769832702426,None,TX,Pending,#800694,Human,Partial,2025-01
ORD-800695,2025-02-15,Medium,2633.0,1.0,2633.0,0.3817020053049558,AI Logic Gap - SKU Mapping,1,1,1,1,1,2633.0,2633.0,0.0,1005.0213799679486,0.0,1005.0213799679486,15.0,990.0213799679486,None,NJ,Pending,#800695,Auto,Partial,2025-02
ORD-800696,2025-05-10,Medium,489.0,1.0,489.0,0.41865978322552044,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,OH,Authorized,#800696,None,N/A,2025-05
ORD-800697,2025-04-17,Low,2348.0,4.0,9392.0,0.2744845675704906,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IN,Authorized,#800697,None,N/A,2025-04
ORD-800698,2025-01-10,Medium,2683.0,3.0,8049.0,0.3567816032934862,Stock Sync Delay,1,0,0,0,0,8049.0,0.0,0.0,2871.7351249092703,2871.7351249092703,0.0,0.0,0.0,Not Recoverable,MI,Pending,#800698,None,N/A,2025-01
ORD-800699,2025-01-18,High,753.0,2.0,1506.0,0.27094617632193435,Vendor Split Possible,1,1,1,1,1,1506.0,1506.0,0.0,408.0449415408331,0.0,408.0449415408331,15.0,393.0449415408331,None,VA,Pending,#800699,Auto,Split Fulfillment,2025-01
ORD-800700,2025-04-04,Medium,1693.0,3.0,5079.0,0.20769183762935683,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#800700,None,N/A,2025-04
ORD-800701,2025-04-21,Medium,3200.0,2.0,6400.0,0.5433160738444685,Payment Expired,1,1,1,1,1,6400.0,6400.0,0.0,3477.2228726045983,0.0,3477.2228726045983,25.0,3452.2228726045983,None,IN,Expired,#800701,Human,Partial,2025-04
ORD-800702,2025-01-31,Medium,1481.0,2.0,2962.0,0.2907012804985718,AI Logic Gap - SKU Mapping,1,1,1,1,1,2962.0,2962.0,0.0,861.0571928367697,0.0,861.0571928367697,15.0,846.0571928367697,None,AZ,Pending,#800702,Auto,Partial,2025-01
ORD-800703,2025-01-31,Medium,2648.0,2.0,5296.0,0.4075879081142424,Vendor Split Possible,1,1,1,1,1,5296.0,5296.0,0.0,2158.5855613730278,0.0,2158.5855613730278,25.0,2133.5855613730278,None,VA,Pending,#800703,Human,Split Fulfillment,2025-01
ORD-800704,2025-01-24,High,1879.0,2.0,3758.0,0.3050876342382521,AI Logic Gap - SKU Mapping,1,1,1,0,0,3758.0,0.0,3758.0,1146.5193294673513,1146.5193294673513,0.0,25.0,-25.0,Customer Payment Expired,GA,Pending,#800704,Human,Partial,2025-01
ORD-800705,2025-04-12,High,2319.0,4.0,9276.0,0.32971756707365224,Stock Sync Delay,1,1,1,1,1,9276.0,9276.0,0.0,3058.4601521751983,0.0,3058.4601521751983,25.0,3033.4601521751983,None,NC,Pending,#800705,Human,Partial,2025-04
ORD-800706,2025-01-02,Medium,2211.0,2.0,4422.0,0.3392165455037962,Stock Sync Delay,1,0,0,0,0,4422.0,0.0,0.0,1500.0155642177867,1500.0155642177867,0.0,0.0,0.0,Not Recoverable,PA,Pending,#800706,None,N/A,2025-01
ORD-800707,2025-04-14,High,2295.0,2.0,4590.0,0.3172663559636652,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800707,None,N/A,2025-04
ORD-800708,2025-03-27,Low,2738.0,3.0,8214.0,0.4230899157689776,Vendor Split Possible,1,1,1,0,0,8214.0,0.0,8214.0,3475.2605681263817,3475.2605681263817,0.0,25.0,-25.0,Vendor SLA Delay,PA,Pending,#800708,Human,Split Fulfillment,2025-03
ORD-800709,2025-03-25,Medium,3170.0,4.0,12680.0,0.5363276946710122,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#800709,None,N/A,2025-03
ORD-800710,2025-05-03,High,1070.0,2.0,2140.0,0.3500221275021816,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MI,Authorized,#800710,None,N/A,2025-05
ORD-800711,2025-04-05,Medium,3252.0,4.0,13008.0,0.5406643534189928,Stock Sync Delay,1,0,0,0,0,13008.0,0.0,0.0,7032.961909274258,7032.961909274258,0.0,0.0,0.0,Not Recoverable,MD,Pending,#800711,None,N/A,2025-04
ORD-800712,2025-05-11,Medium,2216.0,2.0,4432.0,0.4337290330706741,Payment Expired,1,1,1,1,1,4432.0,4432.0,0.0,1922.2870745692278,0.0,1922.2870745692278,25.0,1897.2870745692278,None,NC,Expired,#800712,Human,Partial,2025-05
ORD-800713,2025-05-18,Medium,2104.0,3.0,6312.0,0.4124976682573532,Vendor Split Possible,1,1,1,1,1,6312.0,6312.0,0.0,2603.6852820404133,0.0,2603.6852820404133,25.0,2578.6852820404133,None,MD,Pending,#800713,Human,Split Fulfillment,2025-05
ORD-800714,2025-06-15,Medium,1180.0,4.0,4720.0,0.2829863481296231,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#800714,None,N/A,2025-06
ORD-800715,2025-05-24,Medium,1487.0,2.0,2974.0,0.2220222470647833,Payment Expired,1,0,0,0,0,2974.0,0.0,0.0,660.2941627706655,660.2941627706655,0.0,0.0,0.0,Not Recoverable,TX,Expired,#800715,None,N/A,2025-05
ORD-800716,2025-04-04,High,2298.0,1.0,2298.0,0.49817716960214015,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,VA,Authorized,#800716,None,N/A,2025-04
ORD-800717,2025-03-30,Medium,1304.0,3.0,3912.0,0.40089337238049416,Payment Expired,1,1,1,0,0,3912.0,0.0,3912.0,1568.2948727524931,1568.2948727524931,0.0,25.0,-25.0,Customer Abandoned,MD,Expired,#800717,Human,Partial,2025-03
ORD-800718,2025-02-12,Medium,1041.0,1.0,1041.0,0.3450448518487087,AI Logic Gap - SKU Mapping,1,1,1,0,0,1041.0,0.0,1041.0,359.19169077450573,359.19169077450573,0.0,15.0,-15.0,Late Detection,MO,Pending,#800718,Auto,Partial,2025-02
ORD-800719,2025-04-18,Low,2875.0,2.0,5750.0,0.4841885627309692,AI Logic Gap - SKU Mapping,1,1,1,1,1,5750.0,5750.0,0.0,2784.084235703073,0.0,2784.084235703073,25.0,2759.084235703073,None,FL,Pending,#800719,Human,Partial,2025-04
ORD-800720,2025-01-26,Low,1483.0,4.0,5932.0,0.3087031339020616,Payment Expired,1,1,1,1,1,5932.0,5932.0,0.0,1831.2269903070294,0.0,1831.2269903070294,25.0,1806.2269903070294,None,PA,Expired,#800720,Human,Partial,2025-01
ORD-800721,2025-06-17,Low,2273.0,2.0,4546.0,0.4742660395875706,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800721,None,N/A,2025-06
ORD-800722,2025-06-02,High,157.0,3.0,471.0,0.314787342392029,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#800722,None,N/A,2025-06
ORD-800723,2025-01-22,Low,316.0,3.0,948.0,0.5223084152414573,Payment Expired,1,0,0,0,0,948.0,0.0,0.0,495.14837764890154,495.14837764890154,0.0,0.0,0.0,Not Recoverable,IN,Expired,#800723,None,N/A,2025-01
ORD-800724,2025-05-22,Medium,2976.0,1.0,2976.0,0.29378840605988094,AI Logic Gap - SKU Mapping,1,1,1,1,1,2976.0,2976.0,0.0,874.3142964342056,0.0,874.3142964342056,15.0,859.3142964342056,None,NJ,Pending,#800724,Auto,Partial,2025-05
ORD-800725,2025-01-22,Medium,540.0,2.0,1080.0,0.24814394115109992,Vendor Split Possible,1,0,0,0,0,1080.0,0.0,0.0,267.9954564431879,267.9954564431879,0.0,0.0,0.0,Not Recoverable,IL,Pending,#800725,None,N/A,2025-01
ORD-800726,2025-05-10,Low,2795.0,3.0,8385.0,0.4443338479222942,AI Logic Gap - SKU Mapping,1,1,1,1,1,8385.0,8385.0,0.0,3725.739314828437,0.0,3725.739314828437,25.0,3700.739314828437,None,OH,Pending,#800726,Human,Partial,2025-05
ORD-800727,2025-01-16,Low,3155.0,1.0,3155.0,0.2569965385726698,Stock Sync Delay,1,1,1,1,1,3155.0,3155.0,0.0,810.8240791967733,0.0,810.8240791967733,25.0,785.8240791967733,None,NY,Pending,#800727,Human,Partial,2025-01
ORD-800728,2025-03-29,Medium,1710.0,2.0,3420.0,0.532277067601145,Vendor Split Possible,1,1,1,0,0,3420.0,0.0,3420.0,1820.387571195916,1820.387571195916,0.0,25.0,-25.0,Vendor SLA Delay,PA,Pending,#800728,Human,Split Fulfillment,2025-03
ORD-800729,2025-04-29,High,3101.0,2.0,6202.0,0.4294442893361031,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800729,None,N/A,2025-04
ORD-800730,2025-05-12,High,1523.0,4.0,6092.0,0.28080123144958413,Payment Expired,1,1,1,1,1,6092.0,6092.0,0.0,1710.6411019908664,0.0,1710.6411019908664,25.0,1685.6411019908664,None,IL,Expired,#800730,Human,Partial,2025-05
ORD-800731,2025-03-17,Low,3333.0,1.0,3333.0,0.27308662699990005,Vendor Split Possible,1,1,1,1,1,3333.0,3333.0,0.0,910.1977277906668,0.0,910.1977277906668,25.0,885.1977277906668,None,NC,Pending,#800731,Human,Split Fulfillment,2025-03
ORD-800732,2025-06-15,Low,868.0,4.0,3472.0,0.5233562636921476,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#800732,None,N/A,2025-06
ORD-800733,2025-05-20,High,1526.0,2.0,3052.0,0.41275026949746185,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MI,Authorized,#800733,None,N/A,2025-05
ORD-800734,2025-02-07,High,1391.0,3.0,4173.0,0.5128076023353458,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#800734,None,N/A,2025-02
ORD-800735,2025-05-01,Medium,2755.0,3.0,8265.0,0.23857882169603883,Stock Sync Delay,1,1,1,1,1,8265.0,8265.0,0.0,1971.8539613177609,0.0,1971.8539613177609,25.0,1946.8539613177609,None,TN,Pending,#800735,Human,Partial,2025-05
ORD-800736,2025-05-12,High,200.0,2.0,400.0,0.5238872684527117,AI Logic Gap - SKU Mapping,1,1,1,0,0,400.0,0.0,400.0,209.5549073810847,209.5549073810847,0.0,25.0,-25.0,Customer Abandoned,TN,Pending,#800736,Human,Partial,2025-05
ORD-800737,2025-03-02,Medium,2907.0,4.0,11628.0,0.38201725919793095,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#800737,None,N/A,2025-03
ORD-800738,2025-05-13,Low,130.0,1.0,130.0,0.43394767071597273,AI Logic Gap - SKU Mapping,1,1,1,0,0,130.0,0.0,130.0,56.413197193076456,56.413197193076456,0.0,25.0,-25.0,Customer Abandoned,OH,Pending,#800738,Human,Partial,2025-05
ORD-800739,2025-06-11,High,1139.0,1.0,1139.0,0.3305064150394482,Stock Sync Delay,1,1,1,1,1,1139.0,1139.0,0.0,376.4468067299315,0.0,376.4468067299315,15.0,361.4468067299315,None,TX,Pending,#800739,Auto,Partial,2025-06
ORD-800740,2025-05-28,Medium,2106.0,4.0,8424.0,0.22069911270203918,AI Logic Gap - SKU Mapping,1,1,1,0,0,8424.0,0.0,8424.0,1859.169325401978,1859.169325401978,0.0,25.0,-25.0,Customer Abandoned,MD,Pending,#800740,Human,Partial,2025-05
ORD-800741,2025-05-18,Medium,551.0,3.0,1653.0,0.5352903544696402,Stock Sync Delay,1,1,1,1,1,1653.0,1653.0,0.0,884.8349559383153,0.0,884.8349559383153,25.0,859.8349559383153,None,WI,Pending,#800741,Human,Partial,2025-05
ORD-800742,2025-04-25,High,1740.0,4.0,6960.0,0.5481094151879687,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,OH,Authorized,#800742,None,N/A,2025-04
ORD-800743,2025-02-18,Medium,3489.0,2.0,6978.0,0.32759139706615503,Payment Expired,1,1,1,1,1,6978.0,6978.0,0.0,2285.93276872763,0.0,2285.93276872763,25.0,2260.93276872763,None,AZ,Expired,#800743,Human,Partial,2025-02
ORD-800744,2025-05-24,Medium,2890.0,1.0,2890.0,0.5303537754131928,Payment Expired,1,1,1,1,1,2890.0,2890.0,0.0,1532.7224109441272,0.0,1532.7224109441272,25.0,1507.7224109441272,None,IL,Expired,#800744,Human,Partial,2025-05
ORD-800745,2025-03-07,Medium,154.0,1.0,154.0,0.2587042018365475,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800745,None,N/A,2025-03
ORD-800746,2025-04-06,Medium,2091.0,2.0,4182.0,0.2541395573805014,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TX,Authorized,#800746,None,N/A,2025-04
ORD-800747,2025-02-26,Low,2110.0,1.0,2110.0,0.22558914400321003,AI Logic Gap - SKU Mapping,1,1,1,0,0,2110.0,0.0,2110.0,475.99309384677315,475.99309384677315,0.0,15.0,-15.0,Customer Payment Expired,OH,Pending,#800747,Auto,Partial,2025-02
ORD-800748,2025-02-26,High,285.0,4.0,1140.0,0.3369442926544528,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#800748,None,N/A,2025-02
ORD-800749,2025-01-29,Low,2293.0,1.0,2293.0,0.21830578756355973,Payment Expired,1,1,1,1,1,2293.0,2293.0,0.0,500.57517088324244,0.0,500.57517088324244,15.0,485.57517088324244,None,WI,Expired,#800749,Auto,Partial,2025-01
